shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
319,39,629,16,6,79,58,UPS,Delivered,220.01,6.14,UPS1Z9649565617,
320,113,554,3,1,27,409,UPS,Pending Pickup,2282.37,121.36,UPS1Z4921865672,
321,830,634,14,3,66,90,DHL,Delivered,718.48,22.05,DHL5215516430,
322,59,384,18,3,67,441,Maersk,Delivered,3458.41,147.88,MAE5637855181,
323,1027,471,8,2,33,280,BlueDart,In Transit,732.87,64.66,BD7719891727,
324,939,890,7,3,19,281,Maersk,Delivered,1700.57,105.47,MAE2254020794,
325,387,158,9,1,10,376,FedEx,In Transit,1699.79,59.76,FDX5342879112,
326,601,435,21,2,31,51,DHL,Exception,164.24,12.19,DHL1462032513,Incorrect Address
327,961,68,15,6,34,157,DHL,Out for Delivery,936,61.01,DHL9400399282,
328,533,632,7,2,41,305,Maersk,Delivered,1673.43,116.86,MAE5665551190,
329,690,591,15,1,13,260,FedEx,Pending Pickup,2068.88,60.21,FDX3997130017,
330,63,247,19,4,51,223,DHL,Delivered,1557.34,80.84,DHL8942450278,
331,924,661,14,8,19,455,BlueDart,Delivered,1168.86,171.35,BD6475283882,
332,1066,1002,10,2,31,147,Maersk,Exception,702.61,42.37,MAE6471166690,Carrier Capacity
333,258,688,6,2,27,123,Maersk,Out for Delivery,949.62,36.55,MAE2086780279,
334,901,777,7,2,62,218,UPS,In Transit,1084.74,39.04,UPS1Z1526981251,
335,740,738,7,4,58,163,DHL,Delivered,883.61,19.25,DHL7679208781,
336,1054,488,9,6,13,113,UPS,Delivered,729.17,46.97,UPS1Z8385682822,
337,835,143,11,3,54,302,DHL,Delivered,1572.26,81.54,DHL3081766389,
338,388,189,5,4,79,244,FedEx,Delivered,577.05,92.28,FDX1422439860,
339,90,605,13,4,3,319,Maersk,In Transit,1777,137.8,MAE5561950818,
340,5,1028,17,8,52,11,Maersk,Out for Delivery,63.9,1.16,MAE7108934547,
341,420,800,20,1,69,371,FedEx,Delivered,2283.52,145.29,FDX5066669582,
342,763,657,5,6,53,469,DHL,Delivered,2458.72,56.77,DHL3956190147,
343,1093,458,1,1,73,33,UPS,Delivered,158.12,8.79,UPS1Z5504839349,
344,820,461,21,3,62,225,FedEx,Delivered,700.57,60.29,FDX5014474398,
345,72,91,6,3,25,69,UPS,Pending Pickup,404.31,22.95,UPS1Z2462344292,
346,964,151,19,5,69,486,Maersk,In Transit,1589.98,99.69,MAE8632108605,
347,539,1001,4,1,6,163,UPS,Delivered,421.86,27.15,UPS1Z8101039823,
348,767,1013,16,5,70,154,UPS,In Transit,1092.55,29.13,UPS1Z4019808136,
349,932,933,12,8,35,268,FedEx,Delivered,1731.45,125.56,FDX3606117270,
350,520,684,9,8,21,436,DHL,Delivered,1234.33,59.51,DHL2096047683,
351,699,254,17,3,1,384,UPS,In Transit,934.46,84.41,UPS1Z5056456283,
352,905,65,16,7,55,137,FedEx,In Transit,768.17,29.05,FDX9708252729,
353,1062,644,18,5,9,44,FedEx,Delivered,322.6,11.03,FDX9018233672,
354,817,493,7,1,11,18,FedEx,Out for Delivery,77.28,3.85,FDX5565233876,
355,920,786,20,3,10,18,UPS,In Transit,128.03,6.08,UPS1Z9949755578,
356,654,926,5,7,44,392,DHL,Delivered,3123.04,195.82,DHL6370216441,
357,106,531,6,3,32,236,DHL,Delivered,856.67,78.19,DHL5058729938,
358,51,733,2,1,1,95,DHL,In Transit,383.81,27.96,DHL4495185807,
359,726,815,3,8,18,464,BlueDart,In Transit,3180.61,180.77,BD3886944239,
360,811,648,8,1,24,480,FedEx,Delayed,1232.65,107.27,FDX4796779236,Port Congestion
361,1015,25,3,5,11,478,Maersk,Delayed,2319.91,205.79,MAE9709852917,Port Congestion
362,1019,934,5,1,77,108,FedEx,Exception,594.54,32.88,FDX1144024231,Carrier Capacity
363,971,871,19,4,15,483,FedEx,Delivered,3320.48,100.61,FDX7356051458,
364,605,1066,21,2,56,25,FedEx,Delivered,119.59,3.15,FDX6743573359,
365,189,522,15,8,64,405,Maersk,In Transit,2871.41,103.16,MAE2841549370,
366,676,31,22,8,73,16,DHL,In Transit,101.65,3.29,DHL3159318265,
367,914,978,4,5,38,295,DHL,In Transit,1821.34,104.26,DHL7559556211,
368,432,501,22,8,4,140,DHL,Pending Pickup,1071.54,54.92,DHL8462772847,
369,302,934,2,7,23,366,DHL,In Transit,2864,135.07,DHL5399143176,
370,372,745,16,4,19,444,Maersk,In Transit,1772.4,139.96,MAE1124421374,
371,191,791,3,2,78,58,FedEx,In Transit,314.89,9.69,FDX8486565904,
372,1078,614,3,1,53,284,DHL,Out for Delivery,2132.52,130.73,DHL9822967705,
373,413,872,1,4,72,154,UPS,Delivered,387.26,64.36,UPS1Z8451603205,
374,1027,219,3,1,13,39,DHL,Delivered,109.14,15.65,DHL2805576102,
375,801,321,1,5,23,109,FedEx,Delayed,827.26,23.31,FDX7155207573,Incorrect Address
376,356,269,10,1,34,30,DHL,Exception,182.18,13.8,DHL2941894160,Port Congestion
377,517,152,5,5,30,362,FedEx,Delivered,975.74,108.8,FDX6648993113,
378,218,284,21,1,18,23,DHL,Delayed,82.71,10.57,DHL8030801060,Incorrect Address
379,522,519,9,1,53,41,UPS,Delivered,226.02,6.93,UPS1Z7415725267,
380,14,344,4,6,12,225,UPS,In Transit,757.9,25.48,UPS1Z7552272256,
381,496,542,22,1,64,123,FedEx,Delayed,492.91,46.03,FDX3547890071,Customs Clearance
382,580,533,12,3,68,214,FedEx,Delivered,1551.84,33.22,FDX1190956374,
383,906,961,13,3,30,151,Maersk,Returned,948.39,23.7,MAE2214189413,Port Congestion
384,966,1000,16,8,69,303,DHL,Delivered,1365.51,106.55,DHL3039403548,
385,278,466,16,8,24,146,FedEx,Delivered,399.66,63.51,FDX2548360194,
386,1004,21,16,5,46,410,UPS,Delivered,2940.32,101.02,UPS1Z7020601868,
387,626,445,15,2,67,232,UPS,Delivered,1788.81,33.65,UPS1Z2520529046,
388,919,772,14,4,23,240,FedEx,Delivered,925.43,67.15,FDX1954040493,
389,923,161,6,8,54,184,DHL,Delivered,1124.73,86.24,DHL8907645116,
390,388,289,9,8,65,81,Maersk,Delivered,399.66,16.75,MAE4008762490,
391,572,533,19,6,77,325,FedEx,In Transit,2407.68,138.65,FDX3081378050,
392,861,218,5,1,9,179,BlueDart,Pending Pickup,536.35,65.54,BD1856037785,
393,141,556,2,4,63,107,Maersk,In Transit,749.52,13.62,MAE2007092603,
394,291,563,2,2,40,481,FedEx,Out for Delivery,976.2,155.47,FDX5899060200,
395,201,294,12,4,76,437,UPS,Delivered,1059.7,210.91,UPS1Z5648222388,
396,448,547,2,6,9,236,UPS,In Transit,1266.7,113.91,UPS1Z7302194996,
397,908,200,3,6,49,44,UPS,Delivered,161.51,15.68,UPS1Z2069745631,
398,476,785,4,5,76,220,DHL,Delivered,1691.48,37.11,DHL9821502234,
399,495,750,3,1,55,194,UPS,In Transit,1311.35,51.22,UPS1Z9963705726,
400,270,751,22,1,30,466,DHL,Delivered,3536.43,64.16,DHL3989286534,
401,169,487,9,3,25,320,UPS,Delivered,2141.84,36.59,UPS1Z1101363896,
402,757,805,10,1,36,91,FedEx,Delivered,200.4,18.94,FDX8213378792,
403,121,539,4,3,32,23,FedEx,Delivered,145.05,6.68,FDX6218213526,
404,472,956,6,8,36,327,UPS,Delivered,1363.4,113.69,UPS1Z1185420752,
405,872,302,22,5,53,439,UPS,Delivered,2714.33,162.91,UPS1Z1982766659,
406,263,599,19,1,46,22,Maersk,In Transit,166.84,4.17,MAE6384696065,
407,9,946,7,8,21,160,BlueDart,In Transit,945.33,43.3,BD3943758428,
408,321,1002,3,5,70,462,DHL,In Transit,939.5,97.29,DHL5093605050,
409,1058,42,11,5,11,384,FedEx,Delivered,837.06,97.25,FDX8426668426,
410,409,955,16,3,17,296,UPS,Delivered,681.95,106.22,UPS1Z2000338580,
411,201,534,2,5,31,247,UPS,Delivered,704.69,39,UPS1Z8380054321,
412,536,284,12,6,43,149,UPS,Delayed,946.06,29.42,UPS1Z7465321578,Incorrect Address
413,254,873,17,1,78,423,FedEx,Returned,3362.52,138.97,FDX2484632906,Weather Delay
414,94,295,1,8,71,401,FedEx,Delivered,1162.98,147.7,FDX6258690340,
415,582,467,5,4,16,133,UPS,Delayed,340.38,55.48,UPS1Z7701006092,Port Congestion
416,1025,974,4,7,80,186,FedEx,Delivered,1026.83,56.11,FDX7305883409,
417,659,246,21,2,31,60,UPS,Delivered,254.33,25.93,UPS1Z7207614947,
418,197,164,17,2,6,109,UPS,In Transit,725.7,33.15,UPS1Z4715964557,
419,869,679,14,2,18,373,BlueDart,Delivered,2367.74,79.19,BD9651022916,
420,780,789,3,6,21,326,FedEx,Delivered,956.33,78.58,FDX8550301168,
421,518,923,3,5,54,207,Maersk,Out for Delivery,1400.23,41.22,MAE4194072181,
422,943,325,6,1,60,478,DHL,Delayed,2963.16,96.21,DHL8915458398,Incorrect Address
423,98,286,17,5,51,320,DHL,Out for Delivery,1349.33,56.25,DHL9364158892,
424,796,1071,22,6,24,75,BlueDart,Out for Delivery,403.44,7.94,BD3383441095,
425,239,977,14,4,13,417,Maersk,Delayed,1906.66,205.03,MAE7197546996,Weather Delay
426,230,920,9,6,62,457,FedEx,Delivered,3513.25,204.62,FDX5758369046,
427,543,40,3,3,63,67,UPS,Returned,513.28,19.49,UPS1Z3989230029,Carrier Capacity
428,946,676,3,4,55,270,DHL,Delivered,1747.1,120.29,DHL5105711806,
429,910,765,19,6,35,153,DHL,Delivered,609.12,69.09,DHL9097262550,
430,1043,455,20,3,10,183,FedEx,Pending Pickup,830.96,73.89,FDX5265235418,
431,151,882,17,5,79,439,UPS,Delivered,1866.8,69.79,UPS1Z9121280948,
432,807,695,9,7,7,346,DHL,Returned,2450.02,144.86,DHL4038092727,Incorrect Address
433,1062,624,12,2,80,120,Maersk,Delivered,738.33,54.28,MAE8827579001,
434,891,273,20,7,3,279,DHL,In Transit,1301.25,64.44,DHL3346036934,
435,133,14,19,7,51,329,UPS,Delivered,1397.11,75.3,UPS1Z8037799545,
436,365,576,8,1,31,480,Maersk,In Transit,1336.4,52.36,MAE6010125122,
437,273,409,15,3,24,191,FedEx,Delivered,1359.64,89.74,FDX4195031854,
438,754,381,11,4,64,424,UPS,In Transit,1928.35,43.96,UPS1Z7734328346,
439,1018,572,19,2,10,454,DHL,Delivered,1875.38,152.98,DHL3659915235,
440,257,735,9,1,51,168,DHL,Delivered,1194.62,81.83,DHL4677945931,
441,787,876,21,8,51,157,FedEx,Returned,744.04,71.37,FDX2276435590,Customs Clearance
442,283,35,19,8,8,289,UPS,Delivered,921.78,68.71,UPS1Z5991101448,
443,375,125,2,1,40,321,FedEx,Delivered,656.26,99.81,FDX1092236699,
444,481,70,7,8,47,87,FedEx,In Transit,444.32,37.31,FDX5300368756,
445,794,322,12,2,23,471,DHL,Delivered,2100.96,231.26,DHL1707786419,
446,714,649,18,6,59,14,DHL,Delivered,45.88,2.32,DHL5118519882,
447,968,220,7,4,27,219,FedEx,Delivered,1514.33,84.92,FDX4920477137,
448,981,217,18,5,52,172,DHL,Delayed,1285.03,23.55,DHL4817751913,Logistics Issue
449,344,829,2,2,78,135,BlueDart,Delivered,790.62,40.91,BD5623404944,
450,616,741,22,4,29,469,BlueDart,Delivered,3559.05,181.92,BD6671020466,
451,84,641,2,7,12,79,UPS,Delivered,422.13,23.9,UPS1Z1308897540,
452,47,347,14,7,24,19,UPS,Delivered,75.86,5.32,UPS1Z8821049333,
453,968,31,19,2,24,216,UPS,Delivered,1184.39,87.58,UPS1Z3356192907,
454,387,762,21,4,50,349,BlueDart,Delayed,2582.34,152.73,BD7249433577,Logistics Issue
455,898,41,22,6,52,114,UPS,Delivered,663.15,48.62,UPS1Z9786929051,
456,659,114,9,2,3,106,FedEx,Delivered,317.82,26.28,FDX8700898635,
457,944,684,22,3,77,231,Maersk,Delivered,1367.59,41.67,MAE4969425775,
458,413,172,3,6,26,405,DHL,Delivered,1104.01,69.75,DHL6749912303,
459,279,860,12,4,35,351,DHL,Delivered,1979.18,173.16,DHL8603401237,
460,977,534,4,1,22,299,UPS,In Transit,1444.13,139.19,UPS1Z6685142491,
461,445,705,2,2,49,198,DHL,Delivered,534.82,38.48,DHL6818242847,
462,464,408,19,8,37,162,DHL,Exception,1088.82,80.47,DHL7871049903,Customs Clearance
463,992,836,1,6,11,111,FedEx,Delivered,732.69,46.47,FDX4241608446,
464,686,1005,13,6,17,145,BlueDart,Delayed,400.19,48.55,BD8556990396,Logistics Issue
465,815,503,10,4,45,321,DHL,Delivered,1265.33,112.79,DHL7269874598,
466,18,802,10,2,49,287,FedEx,Delivered,1817.12,104.44,FDX7690272451,
467,709,436,18,7,42,313,UPS,In Transit,1864.43,135.61,UPS1Z1448441717,
468,871,900,2,2,8,187,UPS,In Transit,486.36,18.86,UPS1Z1564959408,
469,222,604,9,8,54,33,DHL,In Transit,159.89,15.48,DHL7455361860,
470,810,773,22,1,28,222,DHL,Returned,734.36,78.87,DHL2713287769,Customs Clearance
471,222,244,8,2,56,490,Maersk,Pending Pickup,1017.34,71.3,MAE7073620608,
472,290,126,4,6,2,490,Maersk,Delivered,999.39,201.62,MAE9903516045,
473,746,639,9,7,54,110,Maersk,In Transit,851.88,40.53,MAE5268203527,
474,921,938,11,6,58,453,FedEx,Returned,2760.97,82.87,FDX6266314872,Incorrect Address
475,929,226,16,8,63,43,Maersk,In Transit,113.67,13.2,MAE4815155829,
476,335,620,8,5,60,168,FedEx,Delivered,599.4,55.46,FDX2875900840,
477,1068,474,7,7,76,255,DHL,In Transit,1662.75,127.17,DHL4358811977,
478,765,337,9,1,71,27,DHL,Pending Pickup,214.27,9.98,DHL4994989123,
479,480,256,18,2,50,182,UPS,In Transit,1155.62,80.13,UPS1Z8226600332,
480,371,192,13,5,67,410,FedEx,In Transit,1440.34,123.2,FDX8615647230,
481,327,928,16,2,41,177,FedEx,In Transit,959.67,82.27,FDX5033036835,
482,1009,1075,9,5,51,26,UPS,Pending Pickup,100.02,9.63,UPS1Z5215545801,
483,467,932,18,2,38,455,UPS,In Transit,3019.26,140.76,UPS1Z3194804228,
484,699,626,19,1,47,372,DHL,Delivered,1946.72,149.34,DHL2603155533,
485,486,735,6,5,21,376,UPS,Delivered,2447.17,84.71,UPS1Z9934026795,
486,850,942,11,7,22,179,BlueDart,Delivered,1216.15,62.67,BD9857606980,
487,1008,884,3,6,45,333,Maersk,Delivered,2198.39,49.87,MAE7969850604,
488,701,319,13,7,25,396,BlueDart,Pending Pickup,857.85,115.96,BD6965454184,
489,841,540,21,1,77,56,UPS,Pending Pickup,200.45,7.07,UPS1Z8667784126,
490,326,920,17,5,13,255,BlueDart,Returned,1881.58,35.06,BD4339679372,Logistics Issue
491,200,1053,8,4,18,312,FedEx,Delivered,1169.81,113.88,FDX5950279493,
492,542,513,16,6,54,199,Maersk,Exception,1384.88,91.81,MAE1913995448,Logistics Issue
493,321,43,20,1,54,139,FedEx,In Transit,861.58,53.3,FDX3955617063,
494,376,729,1,1,69,333,UPS,Delivered,801.94,158.89,UPS1Z2510301928,
495,585,225,3,7,13,277,DHL,Delivered,1762.08,138.45,DHL3526473711,
496,288,523,12,8,2,261,FedEx,Delivered,853.27,74.83,FDX2131264717,
497,56,414,16,1,42,483,UPS,Exception,1940.51,176.21,UPS1Z2150678724,Logistics Issue
498,665,168,16,1,19,331,Maersk,Delivered,1470.19,76.77,MAE2262700440,
499,215,845,21,8,24,190,Maersk,Delayed,992.77,72.15,MAE3026431249,Incorrect Address
500,889,349,11,6,43,454,DHL,Pending Pickup,1674.63,82.14,DHL8527865295,
501,37,331,20,6,22,58,DHL,In Transit,447.67,17.72,DHL2246107283,
502,792,405,21,2,34,198,DHL,Exception,1302.21,84.77,DHL1749243458,Incorrect Address
503,406,369,11,3,25,214,Maersk,Delivered,1085.53,35.84,MAE4117977537,
504,669,511,2,5,74,122,UPS,Out for Delivery,768.83,27.49,UPS1Z8443964890,
505,223,906,17,5,48,367,DHL,Delivered,2413.59,63.64,DHL3257798479,
506,542,901,4,5,7,147,DHL,Delivered,596.78,14.96,DHL6144814546,
507,753,13,13,4,9,306,UPS,Delayed,2089.01,46.01,UPS1Z6209783768,Incorrect Address
508,1042,469,19,2,53,140,UPS,Delivered,343.56,49.45,UPS1Z5323111109,
509,802,837,16,8,8,457,BlueDart,Delivered,1313.53,184.93,BD4268058630,
510,1008,1061,21,5,49,184,UPS,Pending Pickup,670,29.5,UPS1Z5666587357,
511,844,1086,19,4,15,11,UPS,Pending Pickup,66.35,1.84,UPS1Z7262004522,
512,784,645,12,7,52,319,Maersk,Delivered,1691.33,71.85,MAE7970866211,
513,315,331,21,8,46,144,Maersk,In Transit,307.14,66.65,MAE7681001223,
514,699,231,21,6,24,347,FedEx,Delivered,2029.12,98.09,FDX6234117012,
515,612,684,19,6,45,230,FedEx,Out for Delivery,1419.73,76.31,FDX1112838560,
516,626,782,9,8,58,301,FedEx,In Transit,715.04,91.14,FDX8332590890,
517,82,1044,8,1,77,128,Maersk,In Transit,673.49,55.64,MAE9020552372,
518,837,17,21,4,43,217,FedEx,Delivered,983.68,37.26,FDX3211770271,
519,969,566,19,5,6,302,Maersk,In Transit,1681.31,33.56,MAE3693521441,
520,489,81,4,3,53,495,UPS,Pending Pickup,1800.83,220.79,UPS1Z8115918478,
521,452,465,2,1,67,257,UPS,Delivered,1882.05,92.36,UPS1Z8675362696,
522,968,241,21,1,50,141,UPS,Delivered,388.5,36.46,UPS1Z5205894406,
523,209,1078,6,3,18,261,UPS,Delivered,693.61,71.35,UPS1Z3870347303,
524,202,518,17,4,29,392,UPS,Pending Pickup,1170.92,72.5,UPS1Z7938791038,
525,142,400,11,8,9,410,FedEx,Delayed,2553.77,60.23,FDX6354859937,Carrier Capacity
526,118,744,12,5,18,74,FedEx,In Transit,240.85,35.75,FDX4514643912,
527,490,440,6,3,29,477,FedEx,Delivered,3072.69,182.61,FDX4882520699,
528,972,217,8,5,64,168,BlueDart,In Transit,609.1,17.03,BD3339871647,
529,113,847,1,2,9,196,UPS,In Transit,593.67,26.06,UPS1Z5324974981,
530,552,777,2,5,18,403,BlueDart,Delivered,2334.98,185.81,BD2683612940,
531,662,275,2,2,11,66,Maersk,Delivered,453.92,9.58,MAE2994499097,
532,811,113,13,3,6,84,FedEx,Delayed,584.76,15.31,FDX8153184995,Customs Clearance
533,291,524,11,2,52,89,UPS,Delivered,681.59,13.37,UPS1Z3702267746,
534,182,122,19,1,44,32,BlueDart,Delivered,204.33,10.38,BD5390447520,
535,108,199,14,2,78,145,UPS,Delivered,434.15,27.11,UPS1Z2051731058,
536,43,92,15,6,59,444,DHL,Out for Delivery,2648.6,167.87,DHL8859578809,
537,980,855,16,3,46,421,UPS,In Transit,2132.09,158.16,UPS1Z2951170398,
538,204,760,17,6,19,86,Maersk,Delivered,452,36.21,MAE9910334997,
539,552,935,19,2,6,30,FedEx,Delivered,109.14,8.01,FDX7886491463,
540,396,537,16,5,58,386,FedEx,Pending Pickup,1079.33,192.33,FDX1620219259,
541,1008,932,2,6,61,208,DHL,Delivered,1651.22,58.59,DHL2730296267,
542,888,640,17,1,8,215,Maersk,Delivered,1030.71,64.76,MAE4546838748,
543,262,829,20,3,37,137,UPS,Delivered,806.54,17.74,UPS1Z8950155500,
544,172,602,6,8,10,238,UPS,Out for Delivery,907.14,56.41,UPS1Z9610422366,
545,634,332,19,6,54,115,FedEx,Delivered,768.55,22.25,FDX2553009637,
546,116,197,5,1,46,117,UPS,Delivered,789.99,35.79,UPS1Z5676147696,
547,363,954,6,6,23,141,FedEx,Delivered,959.13,46.37,FDX8816976894,
548,1022,1017,21,8,23,493,Maersk,Delivered,2719.53,52.84,MAE5307578368,
549,122,124,18,6,19,442,FedEx,Delivered,3055.92,204.62,FDX3164517195,
550,750,584,10,1,9,175,FedEx,In Transit,1019.8,75.8,FDX9239579624,
551,99,1079,12,1,39,330,DHL,In Transit,1847.85,114.88,DHL3921422059,
552,961,564,5,1,63,86,BlueDart,In Transit,569.76,29.89,BD6112722970,
553,596,149,21,8,28,285,UPS,Delivered,852.05,135.52,UPS1Z1473798632,
554,794,696,16,5,42,173,Maersk,Exception,840.94,47.48,MAE7017325296,Weather Delay
555,475,146,5,4,40,326,FedEx,In Transit,2276.55,120.09,FDX3332482914,
556,1016,455,10,1,70,202,DHL,Delivered,1554.76,38.8,DHL5756357233,
557,619,178,12,5,48,429,DHL,Delayed,3334.68,147.95,DHL3867534974,Incorrect Address
558,742,477,22,6,67,35,UPS,Delivered,131.3,6.06,UPS1Z5723966089,
559,93,844,10,3,74,382,FedEx,Delayed,1753.12,49.03,FDX6957266582,Carrier Capacity
560,796,25,15,2,61,234,FedEx,Pending Pickup,1072.07,83.37,FDX1872044540,
561,1084,957,8,1,39,146,UPS,Out for Delivery,871.52,40.6,UPS1Z3234823182,
562,1095,391,20,7,48,226,FedEx,Delivered,1137.5,105.55,FDX2873391674,
563,290,13,20,3,1,223,DHL,Delivered,753.17,43.14,DHL8366574211,
564,785,1021,21,8,14,30,FedEx,Returned,225.64,13.97,FDX2912315835,Carrier Capacity
565,669,110,22,6,38,102,Maersk,Delayed,520.25,26.85,MAE4802481658,Customs Clearance
566,370,1047,12,4,60,70,FedEx,Delayed,334.86,26.4,FDX2465151460,Customs Clearance
567,123,225,20,5,7,437,UPS,In Transit,2628.47,137.63,UPS1Z4193340273,
568,514,960,8,3,38,70,FedEx,Delivered,242.53,34.17,FDX6186007329,
569,875,699,20,6,36,300,UPS,Delivered,2026.37,50.07,UPS1Z6023071062,
570,698,685,8,7,44,389,DHL,Delivered,1175.69,95.24,DHL9646927103,
571,1032,947,3,5,53,436,DHL,In Transit,3101.34,49.51,DHL3273972886,
572,296,872,3,4,31,89,DHL,Returned,212.38,32.74,DHL2196601985,Carrier Capacity
573,213,917,17,6,43,396,UPS,Out for Delivery,1496.15,113.61,UPS1Z3609197980,
574,452,712,4,1,26,403,FedEx,Delivered,1354.34,53.03,FDX4347494021,
575,470,560,12,6,55,180,Maersk,Delivered,1133.7,46.65,MAE6382768932,
576,566,473,18,7,79,312,FedEx,Out for Delivery,1071.67,42.28,FDX9533129843,
577,31,287,20,8,36,393,DHL,Delivered,1809.8,164.84,DHL3552145746,
578,708,906,13,1,42,94,FedEx,Delivered,461.96,34.88,FDX9820064393,
579,375,879,10,6,17,338,UPS,Delayed,978.15,128.63,UPS1Z8996599680,Weather Delay
580,194,949,14,6,71,12,Maersk,In Transit,68.83,1.76,MAE2689888265,
581,489,359,10,5,22,486,FedEx,In Transit,2926.73,126.03,FDX3657918947,
582,104,846,18,7,55,314,Maersk,Delivered,1297.63,100.14,MAE1843479463,
583,840,167,7,6,47,390,UPS,In Transit,1253.96,155.5,UPS1Z5727642800,
584,335,1030,8,4,46,373,Maersk,Returned,2906.86,186.14,MAE1982451323,Port Congestion
585,228,316,21,6,57,105,FedEx,Pending Pickup,663.8,20.24,FDX6089514708,
586,1042,74,21,6,11,370,Maersk,Out for Delivery,2123.64,40.55,MAE5241727641,
587,392,304,9,4,23,94,FedEx,Out for Delivery,696.3,37.5,FDX6848120058,
588,199,329,15,8,63,85,Maersk,Delivered,547.24,13.72,MAE3822469739,
589,681,590,21,2,55,326,FedEx,Delivered,2481.55,57.81,FDX3285553562,
590,439,130,17,2,2,385,FedEx,Delivered,2011.47,49.55,FDX3477423081,
591,1041,975,20,5,24,310,FedEx,Delayed,789.38,150.71,FDX2463135140,Weather Delay
592,293,213,9,4,12,237,UPS,Delivered,1880.1,111.89,UPS1Z8785769570,
593,405,623,11,1,2,298,FedEx,Delayed,1766.95,52.87,FDX3269337921,Incorrect Address
594,252,511,14,1,76,84,UPS,Delivered,418.23,11,UPS1Z4874178688,
595,380,861,5,2,49,124,UPS,In Transit,507.98,20.67,UPS1Z2721755346,
596,857,592,17,4,56,138,FedEx,In Transit,942.24,44.82,FDX2251631914,
597,458,228,10,6,55,327,Maersk,In Transit,1947.71,57.32,MAE3604889656,
598,909,726,12,7,61,264,FedEx,Delivered,1211.13,47.19,FDX6660083400,
599,1020,769,21,6,52,288,Maersk,Delayed,1236.06,89.39,MAE2241504554,Weather Delay
600,825,537,17,6,18,116,DHL,Delayed,572.95,41.77,DHL4828743249,Incorrect Address
601,127,125,5,1,59,268,FedEx,In Transit,1729.41,107.55,FDX9465459180,
602,811,4,10,5,8,154,Maersk,Delivered,1143.26,37.64,MAE8541793085,
603,644,553,1,3,56,370,UPS,Delivered,2281.9,113.77,UPS1Z9610269339,
604,1014,333,17,1,10,367,Maersk,Delivered,2930.61,86.44,MAE3193306356,
605,880,872,21,2,58,45,DHL,Delivered,263.47,11.88,DHL4352156325,
606,267,631,12,8,79,19,UPS,In Transit,77.52,4.54,UPS1Z8999192203,
607,749,464,22,3,6,120,Maersk,Delayed,527.76,48.92,MAE6611448450,Logistics Issue
608,670,1028,9,4,18,189,FedEx,Delivered,1305.97,48.77,FDX7010734677,
609,114,790,15,8,13,477,DHL,Delivered,1212.43,66.74,DHL8245707687,
610,554,269,22,3,6,428,DHL,Delivered,1755.98,171.94,DHL8189486077,
611,637,976,5,4,40,98,Maersk,Delayed,642.13,24.38,MAE6247061305,Logistics Issue
612,460,670,12,6,12,367,DHL,Out for Delivery,2215.48,151.28,DHL4566136233,
613,198,257,12,7,20,357,UPS,Delivered,2840.39,127.62,UPS1Z9087631095,
614,43,611,2,8,40,228,Maersk,Delivered,1652.06,102.12,MAE3950456376,
615,646,840,12,4,62,483,UPS,Delivered,1974.73,128.92,UPS1Z4283720079,
616,916,696,8,1,22,435,UPS,Delayed,3388.38,57.66,UPS1Z2648769733,Customs Clearance
617,16,648,4,2,61,159,BlueDart,Delivered,938.2,20.62,BD6591277400,
618,640,618,5,5,31,414,DHL,Exception,1905.25,107.63,DHL5081693340,Customs Clearance
619,456,567,3,8,29,164,DHL,Delayed,1191.42,39.91,DHL1398300095,Port Congestion
620,898,742,22,5,27,262,Maersk,Delivered,536.35,97.44,MAE2046369379,
621,413,278,6,2,18,323,BlueDart,Exception,2541.98,104.48,BD7337226089,Incorrect Address
622,515,527,19,5,61,167,UPS,Delivered,502.23,45.11,UPS1Z2561579230,
623,1048,365,16,1,54,282,BlueDart,Delivered,1482.1,35.19,BD6334605287,
